gene	log2FC	p	padj	n
PLA2G2A	0.703057857609645	0.233011785253896	0.999925051125472	8
PLA2G5	-1.0062477949658	0.018166571526602	0.999925051125472	8
PLA2G2D	1.81140596475912	0.0707222572794477	0.999925051125472	8
Z98257.1	0.413928908981517	0.683532856827002	0.999925051125472	8
PLA2G2C	-0.670589593363147	0.626277675288361	0.999925051125472	8
UBXN10	0.0439746932709966	0.908991617517113	0.999925051125472	8
VWA5B1	-0.549921828645462	0.668956357552011	0.999925051125472	8
CAMK2N1	0.408975539859353	0.138634778974867	0.999925051125472	8
MUL1	-0.103489660580483	0.455148923689438	0.999925051125472	8
FAM43B	-0.847543642248516	0.174834628253354	0.999925051125472	8
CDA	0.411507919472087	0.497404592731414	0.999925051125472	8
PINK1	-0.111097648513757	0.419414094707257	0.999925051125472	8
PINK1-AS	-0.131172207881222	0.386070958305273	0.999925051125472	8
DDOST	-0.072353229383637	0.490620345606482	0.999925051125472	8
KIF17	-0.214503504117152	0.314114213301854	0.999925051125472	8
HP1BP3	-0.0212404518392643	0.779539978343024	0.999925051125472	8
EIF4G3	-0.0597439657460027	0.642460817508003	0.999925051125472	8
RPS15AP6	-0.139075500372822	0.824125495363858	0.999925051125472	8
AL627311.1	-0.746313938559081	0.40046104146513	0.999925051125472	8
HSPE1P27	-0.245871114573809	0.690048051718494	0.999925051125472	8
AL031005.1	-0.511097672684501	0.129085548097135	0.999925051125472	8
AL031005.2	0.256314414453259	0.819552053718467	0.999925051125472	8
ECE1	-0.106099758309654	0.381474587845183	0.999925051125472	8
ECE1-AS1	-0.234772521034259	0.477166256850078	0.999925051125472	8
NBPF2P	-0.845408761492623	0.0470640201057781	0.999925051125472	8
CROCCP5	-0.0943101194812085	0.932326810850802	0.999925051125472	8
NBPF3	0.354003483972711	0.176695632378904	0.999925051125472	8
PFN1P10	-0.328329996610184	0.713882691544822	0.999925051125472	8
ALPL	0.147645996205921	0.651877184391814	0.999925051125472	8
RAP1GAP	0.509389710921459	0.456863455891422	0.999925051125472	8
